,participant_id,age,agent,color,video_order,video_url,rating_enjoyment,rating_danger,rating_map_difficulty,perceived_playing_style,game_familiarity,watch_gaming_frequency,model_name,amplitude_condition,danger_condition,danger_score,map_difficulty_condition,map_difficulty_score,trajectory_unit,trajectory_model,trajectory
1455,9182-b497df7b-4822-4088-98e8-b23c23162aca,27,low_danger_high_difficulty,yellow,4,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_yellow.mp4,83.0,,,1.0,3.0,2.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
1456,2464-30b68fdc-f38a-462c-ab02-5ae5223b7cb2,36,high_danger_high_difficulty,red,1,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_red.mp4,50.0,,,1.0,0.0,1.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
1457,2464-30b68fdc-f38a-462c-ab02-5ae5223b7cb2,36,high_danger_low_difficulty,blue,2,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_blue.mp4,50.0,,,1.0,0.0,1.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
1458,2464-30b68fdc-f38a-462c-ab02-5ae5223b7cb2,36,low_danger_low_difficulty,yellow,3,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_yellow.mp4,72.0,,,1.0,0.0,1.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
1459,2464-30b68fdc-f38a-462c-ab02-5ae5223b7cb2,36,low_danger_high_difficulty,green,4,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_green.mp4,51.0,,,1.0,0.0,1.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
1460,2983-f938de3b-0d42-46e2-9fc3-447e6594f286,47,high_danger_high_difficulty,blue,1,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_blue.mp4,,81.0,,92.0,3.0,3.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1461,2983-f938de3b-0d42-46e2-9fc3-447e6594f286,47,low_danger_low_difficulty,yellow,2,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_yellow.mp4,,44.0,,92.0,3.0,3.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1462,2983-f938de3b-0d42-46e2-9fc3-447e6594f286,47,low_danger_high_difficulty,green,3,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_green.mp4,,81.0,,92.0,3.0,3.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
1463,2983-f938de3b-0d42-46e2-9fc3-447e6594f286,47,high_danger_low_difficulty,red,4,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_red.mp4,,54.0,,92.0,3.0,3.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
1464,4106-eacb383a-c778-4d88-a554-8cb46839cd95,40,high_danger_high_difficulty,red,1,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty_65.33_red.mp4,,,67.0,28.0,3.0,3.0,unlimited,high,high,0.52,high,0.6533,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty,unlimited,unlimited_high_amplitude
1465,4106-eacb383a-c778-4d88-a554-8cb46839cd95,40,low_danger_low_difficulty,blue,2,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_blue.mp4,,,64.0,28.0,3.0,3.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
1466,4106-eacb383a-c778-4d88-a554-8cb46839cd95,40,low_danger_high_difficulty,yellow,3,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_yellow.mp4,,,56.0,28.0,3.0,3.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
1467,4106-eacb383a-c778-4d88-a554-8cb46839cd95,40,high_danger_low_difficulty,green,4,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_green.mp4,,,56.0,28.0,3.0,3.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
1468,7499-6f8794e7-9dbf-4ea0-8c23-546ed51bb484,27,high_danger_high_difficulty,green,1,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_green.mp4,,100.0,,34.0,1.0,3.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1469,7499-6f8794e7-9dbf-4ea0-8c23-546ed51bb484,27,low_danger_low_difficulty,red,2,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty_56.33_red.mp4,,0.0,,34.0,1.0,3.0,mr_2_1_10,high,low,0.42000000000000004,low,0.5633,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1470,7499-6f8794e7-9dbf-4ea0-8c23-546ed51bb484,27,low_danger_high_difficulty,blue,3,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_blue.mp4,,0.0,,34.0,1.0,3.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1471,7499-6f8794e7-9dbf-4ea0-8c23-546ed51bb484,27,high_danger_low_difficulty,yellow,4,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_yellow.mp4,,36.0,,34.0,1.0,3.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1472,5820-da427df5-21e2-4a2c-bcbd-9933dcee3c8b,38,high_danger_high_difficulty,yellow,1,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_yellow.mp4,,,73.0,23.0,3.0,3.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1473,5820-da427df5-21e2-4a2c-bcbd-9933dcee3c8b,38,low_danger_low_difficulty,green,2,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty_56.33_green.mp4,,,78.0,23.0,3.0,3.0,mr_2_1_10,high,low,0.42000000000000004,low,0.5633,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1474,5820-da427df5-21e2-4a2c-bcbd-9933dcee3c8b,38,high_danger_low_difficulty,red,3,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_red.mp4,,,78.0,23.0,3.0,3.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1475,5820-da427df5-21e2-4a2c-bcbd-9933dcee3c8b,38,low_danger_high_difficulty,blue,4,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_blue.mp4,,,79.0,23.0,3.0,3.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1476,5389-351faef7-e8c7-42d6-bab8-bb198122ed07,44,high_danger_high_difficulty,red,1,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty_56.33_red.mp4,58.0,,,55.0,2.0,0.0,mr_2_1_10,low,high,0.49,high,0.5633,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1477,5389-351faef7-e8c7-42d6-bab8-bb198122ed07,44,low_danger_low_difficulty,blue,2,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_blue.mp4,42.0,,,55.0,2.0,0.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1478,5389-351faef7-e8c7-42d6-bab8-bb198122ed07,44,high_danger_low_difficulty,yellow,3,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_yellow.mp4,70.0,,,55.0,2.0,0.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1479,5389-351faef7-e8c7-42d6-bab8-bb198122ed07,44,low_danger_high_difficulty,green,4,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_green.mp4,56.0,,,55.0,2.0,0.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1480,8388-f6f7c06f-cd6b-4dc4-84c5-e3c7286c4b8c,39,high_danger_high_difficulty,blue,1,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_blue.mp4,,16.0,,26.0,0.0,0.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1481,8388-f6f7c06f-cd6b-4dc4-84c5-e3c7286c4b8c,39,low_danger_low_difficulty,yellow,2,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty_56.33_yellow.mp4,,5.0,,26.0,0.0,0.0,mr_2_1_10,high,low,0.42000000000000004,low,0.5633,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1482,8388-f6f7c06f-cd6b-4dc4-84c5-e3c7286c4b8c,39,high_danger_low_difficulty,green,3,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_green.mp4,,2.0,,26.0,0.0,0.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1483,8388-f6f7c06f-cd6b-4dc4-84c5-e3c7286c4b8c,39,low_danger_high_difficulty,red,4,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_red.mp4,,0.0,,26.0,0.0,0.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1484,7429-5060aaa6-e1ba-4f55-a79c-b36bf1202965,44,high_danger_high_difficulty,red,1,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_red.mp4,,,79.0,26.0,3.0,4.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1485,7429-5060aaa6-e1ba-4f55-a79c-b36bf1202965,44,low_danger_high_difficulty,blue,2,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_blue.mp4,,,30.0,26.0,3.0,4.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1486,7429-5060aaa6-e1ba-4f55-a79c-b36bf1202965,44,low_danger_low_difficulty,yellow,3,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_yellow.mp4,,,11.0,26.0,3.0,4.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
1487,7429-5060aaa6-e1ba-4f55-a79c-b36bf1202965,44,high_danger_low_difficulty,green,4,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_green.mp4,,,21.0,26.0,3.0,4.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
1488,7256-c48833c7-67a0-4a59-b831-83a5a9efdec2,38,high_danger_high_difficulty,blue,1,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_blue.mp4,,,15.0,36.0,1.0,1.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
1489,7256-c48833c7-67a0-4a59-b831-83a5a9efdec2,38,low_danger_low_difficulty,yellow,2,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_yellow.mp4,,,20.0,36.0,1.0,1.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
1490,7256-c48833c7-67a0-4a59-b831-83a5a9efdec2,38,high_danger_low_difficulty,green,3,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_green.mp4,,,48.0,36.0,1.0,1.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1491,7256-c48833c7-67a0-4a59-b831-83a5a9efdec2,38,low_danger_high_difficulty,red,4,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_red.mp4,,,23.0,36.0,1.0,1.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1492,4736-12722909-72b4-4575-9c94-f70774a96ab4,33,high_danger_high_difficulty,red,1,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty_56.33_red.mp4,,49.0,,50.0,1.0,1.0,mr_2_1_10,low,high,0.49,high,0.5633,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1493,4736-12722909-72b4-4575-9c94-f70774a96ab4,33,low_danger_low_difficulty,blue,2,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_blue.mp4,,50.0,,50.0,1.0,1.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1494,4736-12722909-72b4-4575-9c94-f70774a96ab4,33,low_danger_high_difficulty,yellow,3,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_yellow.mp4,,50.0,,50.0,1.0,1.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1495,4736-12722909-72b4-4575-9c94-f70774a96ab4,33,high_danger_low_difficulty,green,4,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_green.mp4,,50.0,,50.0,1.0,1.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1496,6176-e92e7941-aed1-438a-b779-8030c3d356f4,32,high_danger_high_difficulty,green,1,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_green.mp4,,,0.0,0.0,2.0,0.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
1497,6176-e92e7941-aed1-438a-b779-8030c3d356f4,32,low_danger_low_difficulty,red,2,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_red.mp4,,,4.0,0.0,2.0,0.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
1498,6176-e92e7941-aed1-438a-b779-8030c3d356f4,32,high_danger_low_difficulty,blue,3,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_blue.mp4,,,15.0,0.0,2.0,0.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
1499,6176-e92e7941-aed1-438a-b779-8030c3d356f4,32,low_danger_high_difficulty,yellow,4,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_yellow.mp4,,,12.0,0.0,2.0,0.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
1500,7259-36eac63e-b0a2-4976-9fe8-786f30b8020d,33,high_danger_high_difficulty,blue,1,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_blue.mp4,,,4.0,0.0,1.0,0.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
1501,7259-36eac63e-b0a2-4976-9fe8-786f30b8020d,33,low_danger_low_difficulty,yellow,2,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_yellow.mp4,,,1.0,0.0,1.0,0.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
1502,7259-36eac63e-b0a2-4976-9fe8-786f30b8020d,33,low_danger_high_difficulty,green,3,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_green.mp4,,,12.0,0.0,1.0,0.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
1503,7259-36eac63e-b0a2-4976-9fe8-786f30b8020d,33,high_danger_low_difficulty,red,4,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_red.mp4,,,13.0,0.0,1.0,0.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
1504,7530-782e330a-4a11-4111-b749-34c277407e79,38,high_danger_high_difficulty,green,1,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty_65.33_green.mp4,57.0,,,27.0,1.0,1.0,unlimited,high,high,0.52,high,0.6533,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty,unlimited,unlimited_high_amplitude
1505,7530-782e330a-4a11-4111-b749-34c277407e79,38,low_danger_high_difficulty,red,2,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_red.mp4,50.0,,,27.0,1.0,1.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
1506,7530-782e330a-4a11-4111-b749-34c277407e79,38,low_danger_low_difficulty,blue,3,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_blue.mp4,59.0,,,27.0,1.0,1.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
1507,7530-782e330a-4a11-4111-b749-34c277407e79,38,high_danger_low_difficulty,yellow,4,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_yellow.mp4,56.0,,,27.0,1.0,1.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
1508,6196-23c5ad18-841d-428b-920f-ef1ee11e47dd,27,high_danger_high_difficulty,blue,1,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_blue.mp4,82.0,,,70.0,2.0,4.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1509,6196-23c5ad18-841d-428b-920f-ef1ee11e47dd,27,low_danger_low_difficulty,yellow,2,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_yellow.mp4,75.0,,,70.0,2.0,4.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1510,6196-23c5ad18-841d-428b-920f-ef1ee11e47dd,27,high_danger_low_difficulty,green,3,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_green.mp4,39.0,,,70.0,2.0,4.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
1511,6196-23c5ad18-841d-428b-920f-ef1ee11e47dd,27,low_danger_high_difficulty,red,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_red.mp4,72.0,,,70.0,2.0,4.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
1512,2160-39490dca-895d-4a03-85a9-658585b3c738,45,high_danger_high_difficulty,yellow,1,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty_56.33_yellow.mp4,,7.0,,56.0,0.0,2.0,mr_2_1_10,low,high,0.49,high,0.5633,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1513,2160-39490dca-895d-4a03-85a9-658585b3c738,45,low_danger_low_difficulty,green,2,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_green.mp4,,0.0,,56.0,0.0,2.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1514,2160-39490dca-895d-4a03-85a9-658585b3c738,45,high_danger_low_difficulty,red,3,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_red.mp4,,47.0,,56.0,0.0,2.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1515,2160-39490dca-895d-4a03-85a9-658585b3c738,45,low_danger_high_difficulty,blue,4,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_blue.mp4,,0.0,,56.0,0.0,2.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1516,1288-b92f89a5-a904-434c-950d-64cb0f131163,30,high_danger_high_difficulty,blue,1,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty_56.33_blue.mp4,,,32.0,4.0,2.0,1.0,mr_2_1_10,low,high,0.49,high,0.5633,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1517,1288-b92f89a5-a904-434c-950d-64cb0f131163,30,low_danger_low_difficulty,yellow,2,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_yellow.mp4,,,35.0,4.0,2.0,1.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
1518,1288-b92f89a5-a904-434c-950d-64cb0f131163,30,low_danger_high_difficulty,green,3,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_green.mp4,,,54.0,4.0,2.0,1.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1519,1288-b92f89a5-a904-434c-950d-64cb0f131163,30,high_danger_low_difficulty,red,4,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_red.mp4,,,34.0,4.0,2.0,1.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
1520,5678-fd32cc20-bf7e-4301-82cd-7e4bb911c3dd,36,high_danger_high_difficulty,green,1,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_green.mp4,,10.0,,60.0,3.0,2.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1521,5678-fd32cc20-bf7e-4301-82cd-7e4bb911c3dd,36,low_danger_low_difficulty,red,2,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_red.mp4,,59.0,,60.0,3.0,2.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
1522,5678-fd32cc20-bf7e-4301-82cd-7e4bb911c3dd,36,high_danger_low_difficulty,blue,3,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_blue.mp4,,77.0,,60.0,3.0,2.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
